Element ID,Step 1 : R,Step 2 : R,Step 3 : R,Step 4 : R,Step 5 : R,Step 6 : R,Step 7 : R,Step 8 : R,Step 9 : R,Step 10 : R,Step 11 : R,Step 12 : R,Step 13 : R,Step 14 : R,Step 15 : R,Step 16 : R,Step 17 : R,Step 18 : R,Step 19 : R,Step 20 : R,Step 21 : R,Position X,Position Y,Position Z
12989,1.54190945E-1,1.52701054E-1,1.51547342E-1,1.50725483E-1,1.50710505E-1,1.52492053E-1,1.56302889E-1,1.61478102E-1,1.64264805E-1,1.63622946E-1,1.61938045E-1,1.59878201E-1,1.57684076E-1,1.55334481E-1,1.53422389E-1,1.52910278E-1,1.54208904E-1,1.56373279E-1,1.57077224E-1,1.55971749E-1,1.54194390E-1,98.8346,21.4065,0
12990,1.39834921E-1,1.38579567E-1,1.37609241E-1,1.36919005E-1,1.36926855E-1,1.38509729E-1,1.41833802E-1,1.46317978E-1,1.48726309E-1,1.48109386E-1,1.46646888E-1,1.44846482E-1,1.42974146E-1,1.40962118E-1,1.39305763E-1,1.38825890E-1,1.39950715E-1,1.41821571E-1,1.42406720E-1,1.41411449E-1,1.39838169E-1,98.4152,20.9989,0
12991,6.73626065E-2,6.78501347E-2,6.84859921E-2,6.90385486E-2,6.92418771E-2,6.88873658E-2,6.80624046E-2,6.71203486E-2,6.65664342E-2,6.63625043E-2,6.65077178E-2,6.68812474E-2,6.74035578E-2,6.80301982E-2,6.84893181E-2,6.84560574E-2,6.80998230E-2,6.75038588E-2,6.71930598E-2,6.71476304E-2,6.73654390E-2,90.3986,31.5607,0
12992,6.39611378E-2,6.44239711E-2,6.50193765E-2,6.55309721E-2,6.57188085E-2,6.53844417E-2,6.45946185E-2,6.36705363E-2,6.31428411E-2,6.29484359E-2,6.30955153E-2,6.34666695E-2,6.39654865E-2,6.45709986E-2,6.50099282E-2,6.49810092E-2,6.46436650E-2,6.40761126E-2,6.37789415E-2,6.37475313E-2,6.39637129E-2,89.9812,31.0574,0
12993,6.12856302E-2,6.15854964E-2,6.20252953E-2,6.24175909E-2,6.25825586E-2,6.24139523E-2,6.19859196E-2,6.14213604E-2,6.10574569E-2,6.08476293E-2,6.09352251E-2,6.11731297E-2,6.15124558E-2,6.18994623E-2,6.21514930E-2,6.20874969E-2,6.18864221E-2,6.15362096E-2,6.13158893E-2,6.12212621E-2,6.12881438E-2,90.1564,30.4649,0
12994,5.10605630E-1,5.08789437E-1,5.07657576E-1,5.06960648E-1,5.07160584E-1,5.09613710E-1,5.14725689E-1,5.21773720E-1,5.25600780E-1,5.24547064E-1,5.21812042E-1,5.18954974E-1,5.16138799E-1,5.13160318E-1,5.10648316E-1,5.09996127E-1,5.11487854E-1,5.14180058E-1,5.14912223E-1,5.13160476E-1,5.10616626E-1,105.609,14.3798,0
12995,4.22570433E-1,4.23962383E-1,4.25860947E-1,4.27493105E-1,4.28154260E-1,4.27355442E-1,4.25258797E-1,4.22427707E-1,4.20614328E-1,4.20080283E-1,4.20348815E-1,4.21481028E-1,4.23173723E-1,4.24991599E-1,4.26195565E-1,4.26167603E-1,4.25035246E-1,4.23368418E-1,4.22376130E-1,4.22129684E-1,4.22581819E-1,98.6503,40.3514,0
12996,4.70780654E-1,4.66477436E-1,4.62769312E-1,4.60022794E-1,4.59695739E-1,4.64488197E-1,4.74878777E-1,4.88945507E-1,4.96779729E-1,4.95640545E-1,4.90990581E-1,4.85359055E-1,4.79180539E-1,4.72582597E-1,4.67304782E-1,4.66306426E-1,4.69811354E-1,4.75815475E-1,4.77955950E-1,4.75360482E-1,4.70787734E-1,111.672,7.6827,0
12997,4.71578931E-1,4.67252064E-1,4.63523144E-1,4.60761035E-1,4.60431775E-1,4.65250537E-1,4.75697634E-1,4.89831484E-1,4.97700386E-1,4.96559629E-1,4.91891642E-1,4.86234197E-1,4.80023317E-1,4.73389683E-1,4.68082718E-1,4.67079695E-1,4.70603382E-1,4.76640651E-1,4.78792954E-1,4.76183879E-1,4.71586048E-1,112.418,8.03742,0
12998,5.29702907E-1,5.25412714E-1,5.21812952E-1,5.19181332E-1,5.18926741E-1,5.23773381E-1,5.34264383E-1,5.48587827E-1,5.56593785E-1,5.55333075E-1,5.50474548E-1,5.44714097E-1,5.38482884E-1,5.31854904E-1,5.26543115E-1,5.25509594E-1,5.28996951E-1,5.35014875E-1,5.37120528E-1,5.34400147E-1,5.29711782E-1,112.6,8.64368,0
12999,5.16303023E-1,5.12215027E-1,5.08775087E-1,5.06255946E-1,5.06008041E-1,5.10628276E-1,5.20619244E-1,5.34227092E-1,5.41820699E-1,5.40622134E-1,5.36024157E-1,5.30561048E-1,5.24638889E-1,5.18331823E-1,5.13272485E-1,5.12288696E-1,5.15613441E-1,5.21344044E-1,5.23349541E-1,5.20767073E-1,5.16311343E-1,112.164,9.03234,0
13000,2.76582093E-1,2.78872572E-1,2.81521379E-1,2.83706339E-1,2.84400867E-1,2.82501029E-1,2.78134681E-1,2.72487181E-1,2.69248826E-1,2.68982166E-1,2.70135298E-1,2.72331187E-1,2.75233780E-1,2.78412037E-1,2.80751885E-1,2.80964165E-1,2.79097167E-1,2.76179876E-1,2.74781597E-1,2.75134910E-1,2.76590834E-1,100.552,49.1825,0
13001,3.34545096E-1,3.36729513E-1,3.39312355E-1,3.41456250E-1,3.42165183E-1,3.40422308E-1,3.36366509E-1,3.31085978E-1,3.28023905E-1,3.27696505E-1,3.28719115E-1,3.30779261E-1,3.33537001E-1,3.36545919E-1,3.38734909E-1,3.38905242E-1,3.37126554E-1,3.34365539E-1,3.33004548E-1,3.33250392E-1,3.34554454E-1,101.653,48.2598,0
13002,3.44012464E-1,3.46173643E-1,3.48779854E-1,3.50955117E-1,3.51696814E-1,3.50026185E-1,3.46100022E-1,3.40994765E-1,3.38010758E-1,3.37625445E-1,3.38548385E-1,3.40538284E-1,3.43248967E-1,3.46206052E-1,3.48338093E-1,3.48483027E-1,3.46721406E-1,3.44006944E-1,3.42638228E-1,3.42805234E-1,3.44022831E-1,101.836,48.8143,0
13003,2.76496748E-1,2.78794189E-1,2.81446329E-1,2.83632925E-1,2.84325699E-1,2.82414337E-1,2.78025228E-1,2.72350669E-1,2.69099654E-1,2.68838464E-1,2.70002235E-1,2.72208127E-1,2.75120680E-1,2.78310674E-1,2.80661425E-1,2.80876961E-1,2.79004186E-1,2.76075997E-1,2.74675704E-1,2.75037892E-1,2.76505416E-1,101.375,49.2484,0
13004,3.18617262E-1,3.16522446E-1,3.14871921E-1,3.13697008E-1,3.13662808E-1,3.16176630E-1,3.21506711E-1,3.28718730E-1,3.32665504E-1,3.31928715E-1,3.29371053E-1,3.26494857E-1,3.23438146E-1,3.20169421E-1,3.17496528E-1,3.16928667E-1,3.18634631E-1,3.21605304E-1,3.22574345E-1,3.21072961E-1,3.18624024E-1,103.735,8.42217,0
13005,2.77487096E-1,2.75448526E-1,2.73821569E-1,2.72656436E-1,2.72607752E-1,2.75036084E-1,2.80189381E-1,2.87139184E-1,2.90943708E-1,2.90263108E-1,2.87819428E-1,2.85049647E-1,2.82085630E-1,2.78915358E-1,2.76328185E-1,2.75788010E-1,2.77445452E-1,2.80327493E-1,2.81277705E-1,2.79848197E-1,2.77493249E-1,103.58,7.86393,0
13006,3.01176571E-1,2.98947085E-1,2.97131327E-1,2.95817436E-1,2.95734415E-1,2.98348193E-1,3.03916084E-1,3.11436991E-1,3.15562768E-1,3.14856429E-1,3.12247710E-1,3.09249168E-1,3.06027086E-1,3.02576465E-1,2.99773933E-1,2.99201697E-1,3.01014569E-1,3.04152006E-1,3.05207274E-1,3.03701881E-1,3.01182605E-1,104.026,7.46259,0
13007,2.06854909E-1,2.08560873E-1,2.10525216E-1,2.12141577E-1,2.12657686E-1,2.11261321E-1,2.08012885E-1,2.03701326E-1,2.01182730E-1,2.00997603E-1,2.01927489E-1,2.03636994E-1,2.05839070E-1,2.08223399E-1,2.09965827E-1,2.10126894E-1,2.08731768E-1,2.06551323E-1,2.05502434E-1,2.05771668E-1,2.06861239E-1,94.0492,44.5732,0
13008,1.81797884E-1,1.83596585E-1,1.85622761E-1,1.87279536E-1,1.87787394E-1,1.86262233E-1,1.82753505E-1,1.78104354E-1,1.75416820E-1,1.75277712E-1,1.76333180E-1,1.78172250E-1,1.80509866E-1,1.83041847E-1,1.84911738E-1,1.85103008E-1,1.83633875E-1,1.81318575E-1,1.80233893E-1,1.80588339E-1,1.81803755E-1,93.8228,45.5479,0
13009,1.66663495E-1,1.68379242E-1,1.70321158E-1,1.71910992E-1,1.72403325E-1,1.70964741E-1,1.67648072E-1,1.63241017E-1,1.60680626E-1,1.60532864E-1,1.61522497E-1,1.63271152E-1,1.65495372E-1,1.67902591E-1,1.69674148E-1,1.69852536E-1,1.68449995E-1,1.66248448E-1,1.65208183E-1,1.65526586E-1,1.66669370E-1,93.6362,44.9781,0
13010,1.82719755E-2,1.88488175E-2,1.94514391E-2,1.99278618E-2,2.00556130E-2,1.95368392E-2,1.83400764E-2,1.66711172E-2,1.57000544E-2,1.56751269E-2,1.61645694E-2,1.68796941E-2,1.76436357E-2,1.84943093E-2,1.91227343E-2,1.91736384E-2,1.87344903E-2,1.79684368E-2,1.76311126E-2,1.78117576E-2,1.82728962E-2,84.386,33.1799,0
13011,4.81905312E-2,4.76605699E-2,4.72064591E-2,4.68572690E-2,4.68044825E-2,4.73521009E-2,4.85677483E-2,5.02124520E-2,5.11551288E-2,5.09102877E-2,5.04986039E-2,4.96267937E-2,4.90808164E-2,4.83222921E-2,4.77033286E-2,4.74605256E-2,4.80139017E-2,4.87247785E-2,4.89900382E-2,4.86793335E-2,4.81893922E-2,89.6992,13.4721,0
13012,2.94568139E-1,2.93416155E-1,2.92802032E-1,2.92473417E-1,2.92668993E-1,2.94241682E-1,2.97542743E-1,3.02213299E-1,3.04805700E-1,3.03965665E-1,3.02167217E-1,3.00206671E-1,2.98366963E-1,2.96466760E-1,2.94847840E-1,2.94305708E-1,2.95331944E-1,2.97057181E-1,2.97503231E-1,2.96272825E-1,2.94574881E-1,101.354,17.0949,0
13013,2.50434251E-1,2.51335375E-1,2.52715714E-1,2.53922461E-1,2.54470190E-1,2.54147511E-1,2.53076296E-1,2.51575677E-1,2.50480246E-1,2.49923618E-1,2.49848095E-1,2.50485057E-1,2.51551184E-1,2.52685471E-1,2.53352457E-1,2.53243591E-1,2.52524294E-1,2.51495936E-1,2.50774969E-1,2.50379648E-1,2.50444688E-1,96.3226,35.8721,0
13014,4.18692450E-1,4.14603745E-1,4.11063332E-1,4.08433437E-1,4.08114296E-1,4.12670899E-1,4.22601199E-1,4.35956947E-1,4.43373650E-1,4.42301985E-1,4.37901197E-1,4.32575460E-1,4.26696358E-1,4.20396560E-1,4.15359822E-1,4.14407973E-1,4.17748323E-1,4.23473706E-1,4.25510904E-1,4.23029669E-1,4.18698995E-1,111.438,7.13254,0
13015,2.26564732E-1,2.28907474E-1,2.31561039E-1,2.33736290E-1,2.34401873E-1,2.32380597E-1,2.27721315E-1,2.21700718E-1,2.18292219E-1,2.18116694E-1,2.19443576E-1,2.21784998E-1,2.24810562E-1,2.28129205E-1,2.30603342E-1,2.30863459E-1,2.28935555E-1,2.25892492E-1,2.24484514E-1,2.24976252E-1,2.26572544E-1,100.074,49.542,0
13016,4.64146767E-1,4.62133902E-1,4.60729033E-1,4.59795522E-1,4.59903392E-1,4.62491115E-1,4.67918362E-1,4.75344035E-1,4.79388739E-1,4.78410919E-1,4.75630568E-1,4.72648328E-1,4.69611932E-1,4.66383058E-1,4.63695945E-1,4.63053567E-1,4.64700613E-1,4.67627870E-1,4.68493892E-1,4.66771645E-1,4.64156194E-1,105.37,12.1115,0
13017,4.76744527E-1,4.74864580E-1,4.73637022E-1,4.72853667E-1,4.73018201E-1,4.75515897E-1,4.80716728E-1,4.87858245E-1,4.91741094E-1,4.90720868E-1,4.87982410E-1,4.85107174E-1,4.82229425E-1,4.79175953E-1,4.76608689E-1,4.75965989E-1,4.77505907E-1,4.80273956E-1,4.81048930E-1,4.79314647E-1,4.76754854E-1,104.952,13.3751,0
13018,4.20688069E-1,4.18681176E-1,4.17243659E-1,4.16275568E-1,4.16356566E-1,4.18906645E-1,4.24260641E-1,4.31561145E-1,4.35537237E-1,4.34618269E-1,4.31911933E-1,4.28985791E-1,4.25980101E-1,4.22778069E-1,4.20118855E-1,4.19496502E-1,4.21136989E-1,4.24041327E-1,4.24914363E-1,4.23251110E-1,4.20696818E-1,105.298,11.566,0
13019,3.17921382E-1,3.19479873E-1,3.21436649E-1,3.23086007E-1,3.23688059E-1,3.22595309E-1,3.19922940E-1,3.16353252E-1,3.14190264E-1,3.13815457E-1,3.14395196E-1,3.15819919E-1,3.17769727E-1,3.19879772E-1,3.21355046E-1,3.21418679E-1,3.20144513E-1,3.18212950E-1,3.17181387E-1,3.17175004E-1,3.17930448E-1,96.9738,42.6326,0
13020,3.62824875E-1,3.64371946E-1,3.66334483E-1,3.67993370E-1,3.68607709E-1,3.67547004E-1,3.64931639E-1,3.61436074E-1,3.59305839E-1,3.58905875E-1,3.59446671E-1,3.60842296E-1,3.62772162E-1,3.64859335E-1,3.66308897E-1,3.66356672E-1,3.65096552E-1,3.63186814E-1,3.62153406E-1,3.62114411E-1,3.62834381E-1,97.3088,42.1962,0
13021,3.83105812E-1,3.84560655E-1,3.86482212E-1,3.88122779E-1,3.88762269E-1,3.87852937E-1,3.85512577E-1,3.82378932E-1,3.80428963E-1,3.79957693E-1,3.80346054E-1,3.81599023E-1,3.83402837E-1,3.85348237E-1,3.86662351E-1,3.86668125E-1,3.85482808E-1,3.83710190E-1,3.82703067E-1,3.82552402E-1,3.83116485E-1,97.5787,40.8928,0
13022,7.40466986E-2,7.18316925E-2,6.97349168E-2,6.81174669E-2,6.78068268E-2,7.01092769E-2,7.51264787E-2,8.18185670E-2,8.55425161E-2,8.51910012E-2,8.31877443E-2,8.05388810E-2,7.74931879E-2,7.42087989E-2,7.16305004E-2,7.12108306E-2,7.30051098E-2,7.60020661E-2,7.71658042E-2,7.61224074E-2,7.40472296E-2,103.413,0.54119,0
13023,8.70357292E-2,8.47286722E-2,8.25404080E-2,8.08512908E-2,8.05248849E-2,8.29198087E-2,8.81371181E-2,9.50893277E-2,9.89557800E-2,9.85936498E-2,9.65230833E-2,9.37725112E-2,9.06047110E-2,8.71878276E-2,8.45058723E-2,8.40689345E-2,8.59396725E-2,8.90584318E-2,9.02716282E-2,8.91916157E-2,8.70361827E-2,103.886,0.26304,0
13024,-5.16116354E-2,-4.93514190E-2,-4.71709081E-2,-4.54772736E-2,-4.51291124E-2,-4.74388543E-2,-5.24881257E-2,-5.92107749E-2,-6.29584273E-2,-6.26504648E-2,-6.06861922E-2,-5.80279048E-2,-5.49401956E-2,-5.16085341E-2,-4.90058713E-2,-4.85957967E-2,-5.04282598E-2,-5.34698836E-2,-5.46732616E-2,-5.36705820E-2,-5.16114117E-2,90.0944,51.7166,0
13025,-6.01588697E-2,-5.79684232E-2,-5.58542935E-2,-5.42117755E-2,-5.38730502E-2,-5.61087744E-2,-6.10015187E-2,-6.75206979E-2,-7.11594529E-2,-7.08576012E-2,-6.89538484E-2,-6.63745667E-2,-6.33800856E-2,-6.01500699E-2,-5.76277625E-2,-5.72291927E-2,-5.90071535E-2,-6.19558943E-2,-6.31233754E-2,-6.21520823E-2,-6.01586332E-2,89.8091,51.2455,0
13026,2.39024342E-2,2.44894941E-2,2.51144196E-2,2.56128664E-2,2.57502860E-2,2.52248836E-2,2.40264101E-2,2.23328481E-2,2.13657191E-2,2.13265589E-2,2.17995455E-2,2.25161863E-2,2.33018575E-2,2.41682887E-2,2.47991375E-2,2.48467362E-2,2.43994377E-2,2.36278619E-2,2.32771032E-2,2.34528743E-2,2.39035206E-2,84.8696,32.9709,0
13027,5.29318495E-2,5.23574006E-2,5.18806119E-2,5.15188904E-2,5.14713936E-2,5.20673309E-2,5.33952251E-2,5.52170560E-2,5.62749978E-2,5.59981360E-2,5.55160383E-2,5.46462239E-2,5.39451319E-2,5.31154655E-2,5.24404128E-2,5.21779633E-2,5.27701822E-2,5.35449394E-2,5.38305117E-2,5.34797795E-2,5.29304397E-2,90.0048,13.8835,0
13028,1.56871014E-1,1.57795736E-1,1.59074914E-1,1.60173036E-1,1.60625240E-1,1.60125947E-1,1.58794049E-1,1.56981880E-1,1.55791270E-1,1.55379303E-1,1.55527278E-1,1.56271730E-1,1.57386108E-1,1.58582532E-1,1.59355317E-1,1.59298013E-1,1.58575991E-1,1.57486988E-1,1.56815901E-1,1.56607180E-1,1.56878728E-1,94.4489,34.1881,0
13029,1.42804554E-1,1.43721614E-1,1.44967002E-1,1.46030751E-1,1.46461448E-1,1.45945514E-1,1.44609399E-1,1.42796090E-1,1.41612644E-1,1.41218136E-1,1.41387787E-1,1.42132219E-1,1.43234685E-1,1.44419206E-1,1.45190218E-1,1.45137376E-1,1.44428437E-1,1.43350539E-1,1.42694734E-1,1.42508053E-1,1.42811684E-1,93.8489,34.3212,0
13030,1.32925027E-1,1.33830127E-1,1.35013908E-1,1.36015002E-1,1.36403479E-1,1.35841748E-1,1.34478871E-1,1.32663398E-1,1.31506835E-1,1.31156314E-1,1.31360579E-1,1.32097162E-1,1.33171450E-1,1.34335400E-1,1.35111035E-1,1.35073859E-1,1.34381272E-1,1.33320252E-1,1.32696311E-1,1.32559099E-1,1.32931071E-1,93.4335,33.9353,0
13031,1.18765774E-1,1.19671905E-1,1.20821128E-1,1.21788544E-1,1.22147453E-1,1.21532416E-1,1.20006647E-1,1.17958080E-1,1.16696869E-1,1.16418077E-1,1.16769763E-1,1.17596272E-1,1.18735849E-1,1.19962908E-1,1.20810908E-1,1.20799821E-1,1.20100872E-1,1.18982617E-1,1.18374938E-1,1.18346337E-1,1.18770977E-1,93.5995,33.392,0
13032,2.05980880E-1,2.04800366E-1,2.04020807E-1,2.03515851E-1,2.03592965E-1,2.05056227E-1,2.08167458E-1,2.12428233E-1,2.14827949E-1,2.14142909E-1,2.12639035E-1,2.10844054E-1,2.09106000E-1,2.07288384E-1,2.05739074E-1,2.05223801E-1,2.06312025E-1,2.07991883E-1,2.08489195E-1,2.07473740E-1,2.05984681E-1,98.8882,17.6023,0
13033,1.89198331E-1,1.88142812E-1,1.87473331E-1,1.87045903E-1,1.87127028E-1,1.88441940E-1,1.91237502E-1,1.95037861E-1,1.97193872E-1,1.96539991E-1,1.95185793E-1,1.93567951E-1,1.92037465E-1,1.90435879E-1,1.89044592E-1,1.88558179E-1,1.89547553E-1,1.91038908E-1,1.91465765E-1,1.90541121E-1,1.89201739E-1,98.4345,17.2036,0
13034,1.65767730E-1,1.64720384E-1,1.63974317E-1,1.63473860E-1,1.63516373E-1,1.64806895E-1,1.67612663E-1,1.71363950E-1,1.73530022E-1,1.72904285E-1,1.71606721E-1,1.69957830E-1,1.68453549E-1,1.66852858E-1,1.65436539E-1,1.64904180E-1,1.65971575E-1,1.67511116E-1,1.67953995E-1,1.67094475E-1,1.65770404E-1,97.7416,17.891,0
13035,1.81366247E-1,1.80263232E-1,1.79538319E-1,1.79059167E-1,1.79113666E-1,1.80442151E-1,1.83298468E-1,1.87187730E-1,1.89398016E-1,1.88760918E-1,1.87405378E-1,1.85763130E-1,1.84173068E-1,1.82509332E-1,1.81082723E-1,1.80598352E-1,1.81625056E-1,1.83168895E-1,1.83630614E-1,1.82716635E-1,1.81369164E-1,97.881,17.3304,0
13036,1.09210933E-1,1.06944053E-1,1.04824303E-1,1.03196852E-1,1.02899481E-1,1.05282032E-1,1.10459542E-1,1.17369792E-1,1.21209801E-1,1.20814504E-1,1.18721886E-1,1.15984237E-1,1.12856889E-1,1.09485497E-1,1.06829630E-1,1.06386572E-1,1.08224033E-1,1.11300539E-1,1.12480992E-1,1.11373925E-1,1.09211864E-1,103.462,1.0792,0
13037,1.30423208E-1,1.28206355E-1,1.26171888E-1,1.24621186E-1,1.24360050E-1,1.26727472E-1,1.31855141E-1,1.38714024E-1,1.42517711E-1,1.42085045E-1,1.39963280E-1,1.37242572E-1,1.34164841E-1,1.30850206E-1,1.28227238E-1,1.27776944E-1,1.29572467E-1,1.32595826E-1,1.33735314E-1,1.32595122E-1,1.30424844E-1,103.058,1.92492,0
13038,9.62993939E-2,9.41277312E-2,9.21090806E-2,9.05627181E-2,9.02868455E-2,9.25803817E-2,9.75609166E-2,1.04216504E-1,1.07915017E-1,1.07522807E-1,1.05488886E-1,1.02851565E-1,9.98476918E-2,9.66110376E-2,9.40586239E-2,9.36313775E-2,9.53886254E-2,9.83409083E-2,9.94674618E-2,9.83892309E-2,9.63005712E-2,103.002,1.38563,0
13039,1.23027861E-1,1.20758530E-1,1.18677514E-1,1.17092118E-1,1.16826548E-1,1.19253501E-1,1.24507354E-1,1.31529341E-1,1.35421835E-1,1.34977543E-1,1.32803042E-1,1.30018851E-1,1.26869137E-1,1.23475098E-1,1.20788068E-1,1.20327565E-1,1.22163830E-1,1.25259598E-1,1.26424739E-1,1.25254342E-1,1.23029614E-1,103.567,2.14084,0
13040,1.43123851E-1,1.40919029E-1,1.38936612E-1,1.37437888E-1,1.37210085E-1,1.39606327E-1,1.44777143E-1,1.51706147E-1,1.55539052E-1,1.55060120E-1,1.52867162E-1,1.50117084E-1,1.47036312E-1,1.43720295E-1,1.41083289E-1,1.40617347E-1,1.42401056E-1,1.45423924E-1,1.46540608E-1,1.45344562E-1,1.43126360E-1,103.147,2.97575,0
13041,1.58031884E-1,1.55725172E-1,1.53635458E-1,1.52050961E-1,1.51800670E-1,1.54292769E-1,1.59677759E-1,1.66885090E-1,1.70876500E-1,1.70389945E-1,1.68130739E-1,1.65270099E-1,1.62054620E-1,1.58592760E-1,1.55843514E-1,1.55360344E-1,1.57229784E-1,1.60387067E-1,1.61561352E-1,1.60332063E-1,1.58034163E-1,103.609,2.66401,0
13042,2.42051068E-2,2.63026838E-2,2.84196010E-2,3.00894824E-2,3.04851281E-2,2.84398177E-2,2.39340721E-2,1.79627476E-2,1.46043302E-2,1.47580474E-2,1.63958783E-2,1.87563414E-2,2.15656425E-2,2.46097785E-2,2.69534124E-2,2.72914091E-2,2.55874121E-2,2.28058500E-2,2.16495901E-2,2.24295928E-2,2.42072406E-2,91.0247,49.5006,0
13043,1.46460562E-2,1.66686634E-2,1.87212755E-2,2.03439831E-2,2.07352883E-2,1.87759320E-2,1.44280931E-2,8.64539640E-3,5.38920071E-3,5.54139995E-3,7.12217282E-3,9.40977495E-3,1.21334042E-2,1.50757821E-2,1.73373653E-2,1.76619199E-2,1.60138288E-2,1.33263616E-2,1.22054335E-2,1.29519257E-2,1.46484666E-2,90.7801,48.9993,0
13044,-2.53088269E-2,-2.31420824E-2,-2.10252047E-2,-1.93736979E-2,-1.90190877E-2,-2.12050696E-2,-2.60005480E-2,-3.23729284E-2,-3.59260450E-2,-3.56735206E-2,-3.38496956E-2,-3.13268210E-2,-2.83781732E-2,-2.51941070E-2,-2.27166950E-2,-2.23361287E-2,-2.40934488E-2,-2.70004864E-2,-2.81657431E-2,-2.72441417E-2,-2.53081320E-2,90.1021,50.8068,0
13045,-3.43533672E-2,-3.22598537E-2,-3.02061597E-2,-2.86014772E-2,-2.82517824E-2,-3.03539163E-2,-3.49759367E-2,-4.11309558E-2,-4.45759874E-2,-4.43283616E-2,-4.25684457E-2,-4.01321413E-2,-3.72821038E-2,-3.42069039E-2,-3.18175213E-2,-3.14517003E-2,-3.31522968E-2,-3.59600166E-2,-3.70902343E-2,-3.62103210E-2,-3.43525060E-2,89.8183,50.3196,0
13046,-7.50665412E-4,1.32020359E-3,3.37855528E-3,4.99362672E-3,5.35978481E-3,3.30709075E-3,-1.22091827E-3,-7.24605891E-3,-1.06257816E-2,-1.04175049E-2,-8.71820428E-3,-6.33553186E-3,-3.52833477E-3,-4.96502663E-4,1.84967781E-3,2.19882204E-3,5.16295391E-4,-2.25197311E-3,-3.38111800E-3,-2.55029611E-3,-7.49284403E-4,90.1296,49.8778,0
13047,-1.15458150E-2,-9.42064820E-3,-7.30393549E-3,-5.64152103E-3,-5.26237030E-3,-7.36507633E-3,-1.20006563E-2,-1.81661634E-2,-2.16302072E-2,-2.14154226E-2,-1.96802725E-2,-1.72457058E-2,-1.43712886E-2,-1.12652871E-2,-8.86226767E-3,-8.50479277E-3,-1.02326639E-2,-1.30697014E-2,-1.42295533E-2,-1.33852819E-2,-1.15442917E-2,90.7129,49.9366,0
13048,3.40152655E-1,3.38696271E-1,3.37827260E-1,3.37316310E-1,3.37492893E-1,3.39391572E-1,3.43427105E-1,3.49121764E-1,3.52301229E-1,3.51384112E-1,3.49236763E-1,3.46860787E-1,3.44565931E-1,3.42184671E-1,3.40188993E-1,3.39586143E-1,3.40848724E-1,3.43009953E-1,3.43613658E-1,3.42195788E-1,3.40159968E-1,101.772,17.5509,0
13049,2.87561602E-1,2.88505518E-1,2.89973758E-1,2.91259002E-1,2.91847416E-1,2.91525530E-1,2.90432389E-1,2.88913504E-1,2.87796275E-1,2.87196128E-1,2.87075363E-1,2.87716806E-1,2.88823190E-1,2.89998861E-1,2.90685271E-1,2.90564928E-1,2.89808665E-1,2.88739829E-1,2.87978989E-1,2.87536862E-1,2.87572900E-1,96.9134,35.6865,0
13050,3.06407580E-3,3.05678718E-3,3.05789078E-3,3.05844825E-3,3.06083786E-3,3.06954021E-3,3.08923659E-3,3.11611565E-3,3.13076009E-3,3.11302409E-3,3.10997466E-3,3.09617830E-3,3.08877424E-3,3.08145535E-3,3.07247452E-3,3.05324255E-3,3.07378352E-3,3.08241665E-3,3.08367768E-3,3.07182659E-3,3.06356767E-3,53.9064,2.06667,0
13051,2.92318625E-3,2.92230319E-3,2.92609364E-3,2.92945369E-3,2.93212176E-3,2.93519691E-3,2.94284345E-3,2.95233625E-3,2.95740469E-3,2.91224640E-3,2.94617625E-3,2.93926969E-3,2.93495555E-3,2.93786491E-3,2.93505705E-3,2.90223028E-3,2.93352953E-3,2.93529455E-3,2.93382993E-3,2.92316090E-3,2.92321232E-3,47.716,25.1635,0
13052,1.10584058E+0,1.10437874E+0,1.10337766E+0,1.10272168E+0,1.10282269E+0,1.10474772E+0,1.10872389E+0,1.11395450E+0,1.11672913E+0,1.11600837E+0,1.11407283E+0,1.11200500E+0,1.10988609E+0,1.10758213E+0,1.10561483E+0,1.10513079E+0,1.10632704E+0,1.10844366E+0,1.10904128E+0,1.10777444E+0,1.10584802E+0,110.333,19.8796,0
13053,1.08553393E+0,1.08403003E+0,1.08297864E+0,1.08228080E+0,1.08236692E+0,1.08432126E+0,1.08837330E+0,1.09373288E+0,1.09659766E+0,1.09587420E+0,1.09390487E+0,1.09178241E+0,1.08959657E+0,1.08722975E+0,1.08522088E+0,1.08473397E+0,1.08596524E+0,1.08813580E+0,1.08876250E+0,1.08749146E+0,1.08554117E+0,109.82,19.9722,0
13054,9.81710445E-1,9.83623056E-1,9.86056385E-1,9.88127733E-1,9.88905500E-1,9.87626851E-1,9.84459138E-1,9.80267200E-1,9.77669780E-1,9.77117235E-1,9.77733813E-1,9.79405749E-1,9.81785706E-1,9.84332302E-1,9.86096142E-1,9.86113892E-1,9.84589779E-1,9.82261180E-1,9.80975004E-1,9.80872923E-1,9.81722522E-1,105.091,37.5761,0
13055,1.00573107E+0,1.00763442E+0,1.01005211E+0,1.01210339E+0,1.01287031E+0,1.01159212E+0,1.00843196E+0,1.00424211E+0,1.00164863E+0,1.00110764E+0,1.00173420E+0,1.00340413E+0,1.00577587E+0,1.00831542E+0,1.01007407E+0,1.01009428E+0,1.00857947E+0,1.00625708E+0,1.00497983E+0,1.00488798E+0,1.00574294E+0,105.49,37.941,0
